0.004035 -0.000057
0.020942 -0.000057
0.033233 0.000397
0.049349 0.002776
0.064682 0.006629
0.083836 0.012635
0.099939 0.016374
0.117978 0.018527
0.137181 0.019433
0.156396 0.019207
0.185616 0.017394
0.203690 0.015921
0.224067 0.014674
0.252517 0.012975
0.271355 0.011955
0.299800 0.010822
0.329014 0.009688
0.357836 0.009235
0.397035 0.008669
